Final_name,FeatureID,Annotation_Confidence,Final_formula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway
Adenine,1.965_136.06178_RP,L1,C5H5N5,cpd:C00003,NAD+;NAD;Nicotinamide adenine dinucleotide;DPN;Diphosphopyridine nucleotide;Nadide;beta-NAD+,C21H28N7O14P2,Chemical carcinogenesis - reactive oxygen species
Alanyl-glycyl-serine,1.101_234.10848_RP,L3,C8H15N3O5,NA,NA,NA,NA
alanyl-threonine,1.289_191.10266_RP,L3,C7H14N2O4,NA,NA,NA,NA
Alanylglutamate,1.314_219.09758_RP,L3,C8H14N2O5,NA,NA,NA,NA
alanylleucine,7.207_203.13897_RP,L3,C9H18N2O3,NA,NA,NA,NA
alanylvaline,3.203_189.12339_RP,L3,C8H16N2O3,NA,NA,NA,NA
allantoate,1.192_177.06187_RP,L3,C4H8N4O4,cpd:C00499,Allantoate;Allantoic acid,C4H8N4O4,Purine metabolism
allantoate,1.192_177.06187_RP,L3,C4H8N4O4,cpd:C00499,Allantoate;Allantoic acid,C4H8N4O4,Metabolic pathways
allantoate,1.192_177.06187_RP,L3,C4H8N4O4,cpd:C00499,Allantoate;Allantoic acid,C4H8N4O4,Microbial metabolism in diverse environments
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Galactose metabolism
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Ascorbate and aldarate metabolism
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Streptomycin biosynthesis
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Inositol phosphate metabolism
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Metabolic pathways
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Biosynthesis of secondary metabolites
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Microbial metabolism in diverse environments
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Biosynthesis of nucleotide sugars
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,ABC transporters
AMB,10.411_346.21237_RP,L2,C19H27N3O3,cpd:C00137,myo-Inositol;D-myo-Inositol;1D-myo-Inositol;L-myo-Inositol;1L-myo-Inositol;meso-Inositol;Inositol;Dambose;Cyclohexitol;Meat sugar;Bios I,C6H12O6,Phosphatidylinositol signaling system
Aminoglucuronic acid,2.658_210.0608_RP,L3,C6H11NO7,NA,NA,NA,NA
Aminooxydextran,1.388_536.18225_RP,L3,C18H33NO17,NA,NA,NA,NA
Andrographolide,18.244_333.20368_RP,L2,C20H30O5,cpd:C20214,Andrographolide,C20H30O5,NA
Andrographolide,19.081_333.20373_RP,L2,C20H30O5,cpd:C20214,Andrographolide,C20H30O5,NA
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Arachidonic acid metabolism
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Linoleic acid metabolism
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Biosynthesis of unsaturated fatty acids
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Metabolic pathways
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Ferroptosis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Necroptosis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Vascular smooth muscle contraction
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Platelet activation
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Fc epsilon RI signaling pathway
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Fc gamma R-mediated phagocytosis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Retrograde endocannabinoid signaling
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Serotonergic synapse
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Long-term depression
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Phototransduction - fly
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Inflammatory mediator regulation of TRP channels
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,GnRH signaling pathway
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Ovarian steroidogenesis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Oxytocin signaling pathway
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Regulation of lipolysis in adipocytes
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Aldosterone synthesis and secretion
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Leishmaniasis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Amoebiasis
Arachidonic acid,10.342_287.23291_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Eicosanoids
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Arachidonic acid metabolism
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Linoleic acid metabolism
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Biosynthesis of unsaturated fatty acids
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Metabolic pathways
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Ferroptosis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Necroptosis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Vascular smooth muscle contraction
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Platelet activation
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Fc epsilon RI signaling pathway
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Fc gamma R-mediated phagocytosis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Retrograde endocannabinoid signaling
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Serotonergic synapse
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Long-term depression
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Phototransduction - fly
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Inflammatory mediator regulation of TRP channels
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,GnRH signaling pathway
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Ovarian steroidogenesis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Oxytocin signaling pathway
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Regulation of lipolysis in adipocytes
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Aldosterone synthesis and secretion
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Leishmaniasis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Amoebiasis
Arachidonic acid,20.019_305.24724_RP,L2,C20H32O2,cpd:C00219,"Arachidonate;Arachidonic acid;(5Z,8Z,11Z,14Z)-Icosatetraenoic acid;cis-5,8,11,14-Eicosatetraenoic acid;5Z,8Z,11Z,14Z-Eicosatetraenoic acid;(5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid",C20H32O2,Eicosanoids
Arecoline,1.415_156.10194_RP,L2,C8H13NO2,cpd:C10129,Arecoline,C8H13NO2,NA
Argininosuccinic acid,1.153_291.13001_RP,L2,C10H18N4O6,cpd:C03406,N-(L-Arginino)succinate;2-(Nomega-L-Arginino)succinate;L-Argininosuccinate;L-Argininosuccinic acid;L-Arginosuccinic acid,C10H18N4O6,Arginine biosynthesis
Argininosuccinic acid,1.153_291.13001_RP,L2,C10H18N4O6,cpd:C03406,N-(L-Arginino)succinate;2-(Nomega-L-Arginino)succinate;L-Argininosuccinate;L-Argininosuccinic acid;L-Arginosuccinic acid,C10H18N4O6,"Alanine, aspartate and glutamate metabolism"
Argininosuccinic acid,1.153_291.13001_RP,L2,C10H18N4O6,cpd:C03406,N-(L-Arginino)succinate;2-(Nomega-L-Arginino)succinate;L-Argininosuccinate;L-Argininosuccinic acid;L-Arginosuccinic acid,C10H18N4O6,Metabolic pathways
Argininosuccinic acid,1.153_291.13001_RP,L2,C10H18N4O6,cpd:C03406,N-(L-Arginino)succinate;2-(Nomega-L-Arginino)succinate;L-Argininosuccinate;L-Argininosuccinic acid;L-Arginosuccinic acid,C10H18N4O6,Biosynthesis of secondary metabolites
Argininosuccinic acid,1.153_291.13001_RP,L2,C10H18N4O6,cpd:C03406,N-(L-Arginino)succinate;2-(Nomega-L-Arginino)succinate;L-Argininosuccinate;L-Argininosuccinic acid;L-Arginosuccinic acid,C10H18N4O6,Biosynthesis of amino acids
Arginylphenylalanine,6.274_322.1874_RP,L3,C15H23N5O3,NA,NA,NA,NA
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Ascorbate and aldarate metabolism
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Glutathione metabolism
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Metabolic pathways
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Biosynthesis of secondary metabolites
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Microbial metabolism in diverse environments
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Biosynthesis of cofactors
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Phosphotransferase system (PTS)
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,HIF-1 signaling pathway
Ascorbic acid,2.424_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Vitamin digestion and absorption
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Ascorbate and aldarate metabolism
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Glutathione metabolism
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Metabolic pathways
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Biosynthesis of secondary metabolites
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Microbial metabolism in diverse environments
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Biosynthesis of cofactors
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Phosphotransferase system (PTS)
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,HIF-1 signaling pathway
